gene,3'Flank,3'UTR,5'Flank,5'UTR,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Intron,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,RNA,Silent,Splice_Site,Translation_Start_Site,DEL,INS,ONP,SNP,TNP,pnum,exp_mean,exp_var,exp_ccle,rep_time,all_mean,all_var,up_mean,up_var,down_mean,down_var,dnam_mean,dnam_var,chr,start,end,expression_CCLE,replication_time,noncoding_mutation_rate,local_GC_content,HiC_compartment,local_gene_density,wgs_mean_depth,wgs_percent_20x,capture_on_target_rate,capture_mean_depth,capture_pct200,capture_mean_percentGC,gene_betweeness,gene_degree,nonsilent_to_silent,t_depth,t_ref_count,t_alt_count,label
MAL,0,0.028901734,0,0.014925373,0.007042254,0,0,0,0.000712251,0.002888936,0.001324503,0,0,0.006351223,0.00330033,0,0.005681818,0,0,0.004537451,0,0.01519372,0.404377259,0.092515294,0.791129469,0.647882703,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.043103775,0.067961435,0.045454545,0.387085658,0.387145118,0.041502865,0.359504132,0.190378289,0.395580886,0.522496583,0.028571429,0.142040585,0.830387697,0.855226013,0.121614565,0.195002958,0.6100302,0.001406459,0.004036327,0.036955555,0.116270243,0.099291743,0.102462211,0
MALRD1,0.009259259,0,0,0,0.004694836,0,0,0,0.005698006,0.004065911,0.005298013,0,0,0.001905367,0.00330033,0,0.003787879,0,0,0.003995666,0,0.012914662,0.404377259,0.092515294,0.850969529,0.44359759,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.035843214,0.031996736,0.423561428,0.298773602,0.29898637,0.157666016,0.219308349,0.069490132,0.374240442,0.629581616,0.205631135,0.155221136,0.887927581,0.877049263,0.107888294,0.14780987,0.434680744,0.001541506,0.01206546,0.164388502,0.085900005,0.066322769,0.105928241,0
MAMSTR,0,0.011560694,0,0.007462687,0.009389671,0.015503876,0,0,0.004985755,0.003851915,0,0,0,0.005398539,0,0.2,0.009469697,0.013157895,0,0.004537451,0,0.016966321,0.404377259,0.092515294,0.939160433,0.164577592,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.035843214,0.031996736,0.818181818,0.199010469,0.19899417,0.395800127,0.04476584,0.053865132,0.643172094,0.750427297,0.485714286,0.122130129,0.767388869,0.90471337,0.061789159,0.072153735,0.667509052,0.001541506,0.01206546,0.056495273,0.062483946,0.055316141,0.058380216,0
MAN2B1,0,0.01734104,0,0.007462687,0.009389671,0.015503876,0,0,0.001424501,0.017226621,0.01589404,0,0,0.026992696,0.00660066,0,0.009469697,0.019736842,0,0.01828525,0,0.055710306,0.404377259,0.092515294,0.95157042,0.466790831,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.0068808,0.001896356,0.818181818,0.051469045,0.0515165,0.478170029,0.195592287,0.060032895,0.429728582,0.530966179,0.385714286,0.13946842,0.856613504,0.909975142,0.101686914,0.134715542,0.624089183,0.000202743,0.007568113,0.055077705,0.088700183,0.07467565,0.086807095,1
MAN2C1,0,0.009633911,0,0,0.011737089,0.015503876,0.010204082,0,0,0.015942649,0.01192053,0,0,0.016513179,0.01650165,0,0.011363636,0.013157895,0,0.014899093,0,0.047606989,0.404377259,0.092515294,0.893417535,0.339230699,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.013275775,0.002637051,0.636363636,0.305974576,0.305976426,0.197166726,0.117768595,0.048519737,0.527582715,0.745359113,0.342857143,0.153662963,0.891961266,0.931284275,0.06865159,0.058968954,0.656972493,3.70E-05,0.003027245,0.083312295,0.066536785,0.061119728,0.052809811,0
MANEAL,0,0.023121387,0,0,0,0,0,0,0.014957265,0.004707896,0.001324503,0,0,0.007303906,0.00660066,0,0.007575758,0.019736842,0,0.006501422,0,0.022030894,0.404377259,0.092515294,0.853737005,0.432542163,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.011937209,0.019600413,0,0.154671958,0.154661512,0.107721082,0.172176309,0.057154605,0.497370742,0.693815157,0.185714286,0.143660097,0.850342067,0.922470448,0.106842832,0.141736433,0.597487866,4.01E-05,0.003027245,0.0524068,0.101843493,0.084848322,0.099761361,0
MANF,0,0.009633911,0,0,0.004694836,0,0.010204082,0,0,0.001604965,0.001324503,0,0,0.001905367,0.00330033,0,0.011363636,0,0,0.001693079,0,0.007343631,0.404377259,0.092515294,0.866233729,0.573547265,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.035843214,0.031996736,0.090909091,0.207939487,0.207912139,0.130311012,0.283057851,0.037006579,0.437959304,0.725373298,0.114285714,0.14794705,0.894241702,0.860500096,0.024227307,0,0.381829831,0.000326416,0.002018163,0.064990803,0.057061018,0.047534483,0.066083245,0
MAOA,0,0.021194605,0,0.074626866,0.007042254,0,0,0.045454545,0.000712251,0.007810828,0.01192053,0,0,0.012702445,0.01980198,0,0.005681818,0.006578947,0,0.010158472,0,0.031906812,0.404377259,0.092515294,0.725223535,0.44359759,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.038456414,0.095531932,1,0.175940377,0.176265129,0.015206523,0.219308349,0.043996711,0.228320867,0.591688021,0,0.116223699,0.842645371,0.850969891,0.07090881,0.049673682,0.286583025,0,0,0.058090775,0.089067981,0.070413756,0.103463667,1
MAOB,0,0.01734104,0,0.037313433,0.007042254,0,0,0,0.002136752,0.011127755,0.014569536,0,0,0.015878057,0.02310231,0,0.007575758,0,0,0.012731952,0,0.037477842,0.404377259,0.092515294,0.729267011,0.44359759,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.015101221,0.038472709,1,0.17638734,0.176814058,0.016172703,0.219308349,0.043996711,0.221135317,0.637410557,0.014285714,0.10974565,0.801881454,0.841429678,0.057320097,0.021985627,0.318120682,2.01E-05,0.001009082,0.064016316,0.07832999,0.06279978,0.090389941,1
MAP10,0,0.146435453,0,0.052238806,0.030516432,0.046511628,0.010204082,0,0,0.017012626,0.01192053,0.2,0,0.013337567,0,0,0.035984848,0.039473684,0,0.01957199,0,0.052924791,0.404377259,0.092515294,0.775015832,0.646046842,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.035843214,0.031996736,0,0.942503347,0.942436919,0.032468863,0.357438017,0.061266447,0.248130124,0.517369942,0.028571429,0.171382287,0.934150547,0.983717916,0.112858023,0.185872462,0.263993478,7.22E-06,0.000504541,0.10828837,0.110637977,0.093456975,0.102255941,0
MAP1LC3B,0,0.015414258,0,0,0.002347418,0,0,0,0,0.001176974,0.005298013,0,0,0.000952683,0,0,0.001893939,0,0,0.001760802,0,0.006330717,0.404377259,0.092515294,0.871494473,0.419709883,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.004306567,0.002290359,0.681818182,0.353636245,0.353634288,0.141184516,0.163911846,0.074835526,0.585165104,0.664989904,0.085714286,0.148613874,0.832383145,0.843983691,0.101459983,0.098490341,0.29840161,0.004407127,0.04086781,0.100353446,0.132662201,0.108613381,0.129896561,0
MAP1LC3B2,0,0.046242775,0,0.171641791,0.002347418,0,0,0,0,0.003102932,0.001324503,0,0,0.002222928,0,0.2,0.005681818,0,0,0.005621021,0,0.017979235,0.404377259,0.092515294,0.826165263,0.390390748,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.035843214,0.031996736,0.5,0.47330525,0.473314911,0.070775235,0.14600551,0.037006579,0.447349512,0.53141254,0.014285714,0.169953326,0.952679553,0.950968373,0.158341286,0.219263016,0.359286678,5.91E-06,0.001009082,0.100353446,0.123132691,0.102683868,0.115754581,0
MAP2K1,0,0.023121387,0,0.029850746,0.002347418,0.007751938,0.051020408,0,0,0.01091376,0.00397351,0.2,0,0.006986345,0,0,0.013257576,0.006578947,0,0.00968441,0,0.033932641,0.404377259,0.092515294,0.862192134,0.125417679,0.481897785,0.051268935,0.148161094,0.022268398,0.77655777,0.043394508,0.010355847,0.00866461,0.636363636,0.269679278,0.270055057,0.122529668,0.032369146,0.025493421,0.341754581,0.747727435,0.171428571,0.176145583,0.961801614,0.71989755,0.133893105,0.212143199,0.383247946,0.001720204,0.026236125,0.123332931,0.131880059,0.105599692,0.137421116,1
MAP2K2,0,0.001926782,0,0,0.007042254,0.007751938,0.010204082,0,0.001424501,0.007168842,0.005298013,0,0,0.011432201,0.00330033,0,0.007575758,0.013157895,0,0.007449546,0,0.024816409,0.404377259,0.092515294,0.960872431,0.143302183,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.016534729,0.008554456,0.818181818,0.016395598,0.016499916,0.550967416,0.037878788,0.050986842,0.746137767,0.709684741,0.4,0.122606473,0.739167615,0.816766975,0.034145765,0.015030655,0.666653853,0.000491652,0.014127144,0.05279857,0.069229018,0.058169602,0.073203639,1
MAP2K3,0,0.053949904,0,0.044776119,0.004694836,0.023255814,0,0,0,0.011127755,0.00794702,0,0,0.014607812,0.02640264,0,0.005681818,0.019736842,0,0.01334146,0,0.043048873,0.404377259,0.092515294,0.84923313,0.559295642,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.001613552,0.000514936,0.727272727,0.085586048,0.085673165,0.100577841,0.269972452,0.141447368,0.574272463,0.305982995,0.1,0.295608282,0.934435536,0.824647221,0.133666174,0.219691491,0.647769434,0.000775492,0.013622603,0.068895132,0.124561961,0.116965876,0.071235676,1
MAP2K4,0,0.063583815,0,0,0.042253521,0.03875969,0.010204082,0.045454545,0.008547009,0.010806762,0.034437086,0,0,0.006986345,0.069306931,0,0.049242424,0.052631579,0,0.013950968,0,0.052671562,0.404377259,0.092515294,0.704517586,0.606741536,0.285409729,0.180663793,0.109870681,0.037578585,0.508083508,0.151763752,0.008361781,0.000729045,0.727272727,0.048097318,0.048560337,0.011092607,0.315426997,0.090049342,0.182219029,0.259031068,0.042857143,0.139373145,0.888825548,0.821673511,0.097366091,0.125090619,0.172828918,0.001537086,0.019677094,0.179181805,0.115947021,0.08757598,0.142088343,1
MAP2K5,0,0.021194605,0,0.067164179,0.004694836,0.015503876,0.010204082,0,0.004985755,0.006098866,0.006622517,0,0,0.006033661,0.01980198,0,0.005681818,0.013157895,0,0.007720439,0,0.023803495,0.404377259,0.092515294,0.854417551,0.434640986,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.001693072,0.000155994,0.636363636,0.274356592,0.275378562,0.108843704,0.173553719,0.023848684,0.199780187,0.684246227,0.071428571,0.157568848,0.930444746,0.739168358,0.103944133,0.13392444,0.198102036,0.001211988,0.010090817,0.093663216,0.091548788,0.077682858,0.086933611,1
MAP2K6,0,0.034682081,0,0.089552239,0,0.007751938,0,0,0.000712251,0.006526856,0.006622517,0,0,0.007621467,0.00990099,0,0.005681818,0.006578947,0,0.008194501,0,0.027095467,0.404377259,0.092515294,0.720923539,0.455038662,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.005402681,0.003905032,0.727272727,0.272640015,0.273108498,0.014242297,0.187327824,0.067023026,0.245860143,0.31121595,0.1,0.194150699,0.991448127,0.8336209,0.134392371,0.206144135,0.263452655,0.0002291,0.010090817,0.074930573,0.142448687,0.115616858,0.141774784,1
MAP3K1,0,0.009633911,0,0,0.138497653,0.333333333,0.071428571,0,0,0.022897496,0.087417219,0,0,0.017465862,0.04620462,0,0.134469697,0.309210526,0,0.023364486,0,0.085084832,0.404377259,0.092515294,0.801420818,0.469675125,0.434833779,0.102902583,0.14878907,0.024588328,0.643513605,0.102375252,0.035843214,0.031996736,0.181818182,0.226911608,0.227194501,0.048547581,0.197658402,0.034128289,0.22693275,0.719390647,0.042857143,0.134705159,0.875427603,0.926618767,0.079728918,0.043575712,0.231106413,0.008922702,0.063067608,0.161043387,0.132427678,0.107506173,0.133429685,1
MAP3K10,0,0.015414258,0,0,0.021126761,0.015503876,0,0,0.000712251,0.013588701,0.00397351,0,0,0.024769768,0.00660066,0,0.022727273,0.026315789,0,0.014492754,0,0.047860218,0.404377259,0.092515294,0.905562024,0.458009594,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.005135309,0.00031603,0.818181818,0.164537519,0.16459254,0.237237599,0.189393939,0.037828947,0.395907502,0.646364816,0.414285714,0.134705159,0.683295294,0.910832351,0.047664885,0.033654164,0.682732087,0.001554198,0.012613522,0.045391938,0.057883925,0.049186184,0.062812636,1
MAP3K11,0,0.015414258,0,0,0.028169014,0.03875969,0,0,0.006410256,0.011983736,0.013245033,0.2,0,0.017783423,0.00660066,0,0.028409091,0.046052632,0,0.013070568,0,0.04558116,0.404377259,0.092515294,0.996974645,0.188684171,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.004126497,0.000600787,0.454545455,0.264361869,0.264381158,0.954956928,0.053030303,0.026726974,0.670542509,0.756449386,0.585714286,0.126607598,0.740307885,0.936212231,0.055677105,0.01687653,0.739390425,0.001210062,0.01765893,0.060564185,0.059730709,0.051816523,0.060518634,1
MAP3K12,0.055555556,0.011560694,0,0,0.046948357,0.03875969,0.091836735,0,0.002136752,0.014872673,0.017218543,0,0,0.013337567,0.01980198,0,0.060606061,0.032894737,0,0.014763646,0,0.052671562,0.404377259,0.092515294,0.942173255,0.166643536,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.035843214,0.031996736,0.5,0.21786049,0.217892701,0.414389968,0.045454545,0.045230263,0.46392527,0.814613125,0.5,0.17909878,0.960661343,0.951021624,0.137469643,0.222031822,0.555782372,0.000215921,0.00554995,0.101442553,0.121295704,0.096590586,0.130524032,1
MAP3K15,0,0.01734104,0,0,0.025821596,0.023255814,0.010204082,0,0.003561254,0.026535416,0.030463576,0,0,0.036837091,0.01980198,0,0.022727273,0.019736842,0,0.027563321,0,0.076728286,0.404377259,0.092515294,0.80814366,0.44359759,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.035843214,0.031996736,1,0.078262211,0.078854059,0.053783265,0.219308349,0.052220395,0.322021426,0.723315542,0.085714286,0.101648089,0.740592979,0.797904153,0.08062757,0.095293039,0.372282351,1.22E-05,0.001513623,0.064043225,0.105114592,0.083848833,0.115075935,1
MAP3K19,0,0.005780347,0,0.02238806,0.009389671,0.023255814,0.010204082,0,0.035612536,0.035523218,0.055629139,0,0,0.03080343,0.00990099,0.2,0.011363636,0.026315789,0,0.035825545,0,0.088123576,0.404377259,0.092515294,0.827316166,0.490207563,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.035843214,0.031996736,0.045454545,0.549081631,0.549259638,0.072027094,0.212809917,0.071546053,0.192376784,0.672335898,0.057142857,0.197580275,0.985461785,0.939779602,0.137823651,0.211846523,0.217031082,0,0,0.103766829,0.128326894,0.105390147,0.125414684,1
MAP3K2,0,0.053949904,0,0.014925373,0.030516432,0,0,0,0.002849003,0.009308795,0.014569536,0,0,0.009209273,0.01650165,0,0.043560606,0.013157895,0,0.010429365,0,0.036464928,0.404377259,0.092515294,0.852378949,0.132219462,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.035843214,0.031996736,0.045454545,0.518082724,0.518176238,0.105515335,0.034435262,0.047286184,0.293268446,0.66118542,0.057142857,0.142993237,0.919897426,0.870571011,0.064581932,0.079240556,0.235717994,0.00124096,0.013622603,0.091879155,0.093865643,0.082581397,0.07865881,1
MAP3K3,0,0.08477842,0,0.007462687,0.011737089,0.031007752,0,0,0,0.011020758,0.005298013,0,0,0.010479517,0.01650165,0,0.020833333,0.026315789,0,0.012461059,0,0.038997214,0.404377259,0.092515294,0.902456373,0.267897759,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.003080762,0.000211635,0.727272727,0.249528682,0.249781039,0.226274718,0.084022039,0.03125,0.495247738,0.543473404,0.128571429,0.177479268,0.942417326,0.8374313,0.105553783,0.129375679,0.513145459,0.000952892,0.020686176,0.091301959,0.092934614,0.080208318,0.083242043,1
MAP3K5,0,0.028901734,0,0,0.021126761,0.023255814,0,0,0.002849003,0.02546544,0.031788079,0,0,0.028262941,0.0330033,0,0.020833333,0.019736842,0,0.02559935,0,0.073436313,0.404377259,0.092515294,0.834059898,0.502739792,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.020423113,0.04678701,0.227272727,0.553759369,0.554647232,0.079820346,0.222451791,0.040707237,0.213851782,0.68676496,0.057142857,0.173097075,0.947548492,0.875768322,0.112664407,0.164150586,0.23425967,0.004253428,0.039858729,0.081769475,0.122444368,0.101076642,0.118716047,1
MAP3K7,0,0.071290944,0,0.014925373,0.009389671,0,0.020408163,0,0.008547009,0.01316071,0.01192053,0,0,0.010479517,0.01320132,0,0.0625,0,0,0.013070568,0,0.044821474,0.404377259,0.092515294,0.73647096,0.645432991,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.008569483,0.008000378,0.227272727,0.369012211,0.369247972,0.018048691,0.356749311,0.077713816,0.199333703,0.614020414,0.085714286,0.152424519,0.935860901,0.88152446,0.096400873,0.092524232,0.216744984,0.007267346,0.061049445,0.107043676,0.099877283,0.082950995,0.099319141,1
MAP3K9,0,0.034682081,0,0,0.009389671,0.023255814,0,0,0.009259259,0.020757543,0.017218543,0,0,0.025087329,0.01980198,0,0.009469697,0.026315789,0,0.02173913,0,0.067105596,0.404377259,0.092515294,0.815342934,0.482863923,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.002983807,0.001002715,0.590909091,0.287953118,0.288232138,0.060017633,0.207300275,0.055921053,0.330861939,0.744801879,0.114285714,0.152424519,0.910775365,0.90732724,0.10022243,0.105412398,0.557218161,0,0,0.072254481,0.098237393,0.084106993,0.089063213,1
MAP4K1,0,0.019267823,0.020242915,0.014925373,0.011737089,0,0,0,0.008547009,0.014016692,0.009271523,0.2,0,0.025087329,0.01320132,0.2,0.018939394,0.006578947,0,0.016659894,0,0.052924791,0.404377259,0.092515294,0.933625884,0.419709883,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.056424893,0.078527638,0.818181818,0.157984279,0.158066128,0.363796469,0.163911846,0.040296053,0.591664761,0.663119431,0.285714286,0.15728302,0.903648752,0.910268018,0.091090662,0.115267946,0.625931474,0.000187537,0.012108981,0.047500631,0.09883552,0.086305033,0.08359746,1
MAP4K2,0,0.019267823,0,0,0.007042254,0.023255814,0.010204082,0,0.001424501,0.010806762,0,0,0,0.011749762,0.01650165,0,0.007575758,0.019736842,0,0.010497088,0,0.033172955,0.404377259,0.092515294,0.960444707,0.239803856,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.093171219,0.040714975,0.454545455,0.261089571,0.261099386,0.547388947,0.07231405,0.032072368,0.675801026,0.84121021,0.471428571,0.144803266,0.840649923,0.919714644,0.070633466,0.065297648,0.692055107,0.002216803,0.007063572,0.076761583,0.086504963,0.075533662,0.075586608,1
MAP4K3,0,0.048169557,0,0.007462687,0.011737089,0.015503876,0,0,0.001424501,0.015300663,0.026490066,0,0,0.014290251,0.02970297,0,0.011363636,0.013157895,0,0.016524448,0,0.052924791,0.404377259,0.092515294,0.840363711,0.491116007,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.005924084,0.000679072,0.045454545,0.159595474,0.160314288,0.087865973,0.213498623,0.023848684,0.173781559,0.577839178,0.142857143,0.154234547,0.924458404,0.859214081,0.109057692,0.135374743,0.098613477,2.72E-05,0.003027245,0.101226085,0.115670294,0.096110327,0.111063403,1
MAP4K4,0.12962963,0.007707129,0.008097166,0,0.023474178,0.046511628,0,0,0.015669516,0.0181896,0.025165563,0,0,0.02540489,0.01320132,0,0.024621212,0.046052632,0,0.022010023,0,0.068624968,0.404377259,0.092515294,0.833171409,0.613458629,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.007163362,0.001800761,0.045454545,0.413887544,0.414626847,0.078747216,0.32231405,0.040707237,0.261510599,0.649325809,0.1,0.171191771,0.948973752,0.836547765,0.061453294,0.067011672,0.365930767,0.001854673,0.016145308,0.065745961,0.106919376,0.092480243,0.091775118,1
MAP4K5,0.00462963,0.036608863,0,0,0.011737089,0.015503876,0.010204082,0,0.000712251,0.009629788,0.006622517,0,0,0.008256589,0.00660066,0,0.013257576,0.013157895,0,0.00968441,0,0.030893897,0.404377259,0.092515294,0.87368243,0.198310614,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.003822588,0.00077674,0.590909091,0.205764519,0.206182442,0.145969781,0.056473829,0.022615132,0.211908417,0.748561543,0.257142857,0.139849488,0.915906531,0.825549373,0.027389232,0.006460545,0.134373447,0.001040204,0.006559031,0.09812337,0.08588003,0.073275673,0.081415126,1
MAP7D1,0,0.026974952,0,0,0.049295775,0,0.020408163,0,0.004273504,0.011127755,0.00794702,0,0,0.011749762,0.00330033,0,0.047348485,0.013157895,0,0.011106596,0,0.041023044,0.404377259,0.092515294,0.892228174,0.164577592,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.035843214,0.031996736,0,0.148043443,0.148102711,0.193626423,0.04476584,0.030838816,0.671228403,0.685797877,0.214285714,0.111174611,0.666476643,0.879136304,0.048394091,0.041367262,0.667072726,0.000408527,0.00554995,0.078170053,0.062664899,0.054136967,0.063356157,0
MAP7D2,0,0.01734104,0,0,0.014084507,0.023255814,0,0,0.003561254,0.017761609,0.029139073,0,0,0.016513179,0.00990099,0,0.013257576,0.019736842,0,0.017337126,0,0.048366675,0.404377259,0.092515294,0.819259626,0.44359759,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.035843214,0.031996736,1,0.080879092,0.081289003,0.06370777,0.219308349,0.048930921,0.312375478,0.719134645,0.071428571,0.108126138,0.787913321,0.876565875,0.114074351,0.176412415,0.377046812,5.94E-06,0.001009082,0.097955062,0.146607171,0.113748852,0.163389086,0
